機種編號,歸類後機種名,規格,廠商,店家,原始商品標題,價格,在庫,商品網址
1309,高尾 クイーンズブレイド3 ナナエルVer.,P,,ホームスロット,高尾 Pクイーンズブレイド3 ナナエルVer. 枠色不問 中古パチンコ実機,57600,有貨,https://home-slot.net/SHOP/p-takao219.html
1310,高尾 安心ぱちんこキレパンダinリゾート,P,,ホームスロット,高尾 P安心ぱちんこキレパンダinリゾート 枠色不問 中古パチンコ実機,71600,售完,https://home-slot.net/SHOP/p-takao226.html
1311,高尾 弾球黙示録カイジ沼4 ざわっ...Ver.,P,,ホームスロット,高尾 P弾球黙示録カイジ沼4 ざわっ…Ver. 中古パチンコ実機,52600,售完,https://home-slot.net/SHOP/p-takao220.html
1314,2号機 キューティーフルーツS No.5998,,Sammy,A-SLOT,【2号機】サミー キューティーフルーツS 中古パチスロ実機 No.5998,70200,售完,https://www.a-slot.com/SHOP/sammy_cutyfruits_kasugai.html
1315,3号機 スーパープラネット ホワイトパネル,,山佐,A-SLOT,【3号機】山佐 スーパープラネット ホワイトパネル 中古パチスロ実機,89000,有貨,https://www.a-slot.com/SHOP/yamasa_superplanett_white.html
1317,BON JOVI ボンジョビ 2ch対応,,北電子,A-SLOT,北電子 BON JOVI（ボンジョビ） 中古パチスロ実機 [2ch対応],78500,售完,https://www.a-slot.com/SHOP/kitadenshi27.html
1318,CR0009 RE CYBORG S K1,,ニューギン,ホームスロット,ニューギン CR0009 RE:CYBORG S-K1 中古パチンコ実機,52600,售完,https://home-slot.net/SHOP/p-newgin133.html
1319,CR009 RE CYBORG S2R K,,ニューギン,ホームスロット,ニューギン ＣＲ００９ ＲＥ：ＣＹＢＯＲＧ Ｓ２Ｒ－Ｋ 中古パチンコ実機,89800,售完,https://home-slot.net/SHOP/p-newgin108.html
1321,CRA宇宙戦艦ヤマト2 FPW 甘デジ,,藤商事,ホームスロット,藤商事 CRA宇宙戦艦ヤマト2 FPW（甘デジ） 枠色不問 中古パチンコ実機 [枠名：オーバルワン] [4ch対応],58334,售完,https://home-slot.net/SHOP/p-huji16.html
1322,CRA牙狼魔戒ノ花 媚空99バージョン,,,イニシャルP (FC2),CRA牙狼魔戒ノ花 媚空99バージョン【中古パチンコ台実機】,98000,有貨,https://initialp.cart.fc2.com/ca1/2541/p42-r1-s/
1323,CRFタイガーマスク3 ONLY ONE,,,イニシャルP (FC2),CRFタイガーマスク3 -ONLY ONE-【中古パチンコ台実機】,88000,有貨,https://initialp.cart.fc2.com/ca1/2503/p43-r1-s/
1324,CRFマクロスフロンティア 魂 キラッ☆,,SANKYO,ホームスロット,SANKYO CRFマクロスフロンティア 魂 キラッ☆ 枠色不問 中古パチンコ実機,57700,售完,https://home-slot.net/SHOP/p-sankyo60.html
1325,CRF宇宙戦艦ヤマト ONLY ONE,,,イニシャルP (FC2),CRF宇宙戦艦ヤマト-ONLY ONE-【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/2367/p46-r1-s/
1326,CR G1 DREAM~最強馬決定戦~VV,,,イニシャルP (FC2),CR G1 DREAM～最強馬決定戦～VV【中古パチンコ台実機】,248000,售完,https://initialp.cart.fc2.com/ca1/1802/p60-r1-s/
1327,CR PROJECT ARMS FPFZ,,,イニシャルP (FC2),CR PROJECT ARMS FPFZ【中古パチンコ台実機】,148000,售完,https://initialp.cart.fc2.com/ca1/1960/p57-r1-s/
1329,CR T.M.Revolution AC T,,,イニシャルP (FC2),CR T.M.Revolution AC-T【中古パチンコ台実機】,188000,售完,https://initialp.cart.fc2.com/ca1/2125/p53-r1-s/
1330,CR おそ松さん THE DRUM KG S,,,イニシャルP (FC2),CRパチンコおそ松さん THE DRUM KG-S【中古パチンコ台実機】,88000,有貨,https://initialp.cart.fc2.com/ca1/2557/p42-r1-s/
1332,CRさくらももこ劇場 スーパー0くんST,,,イニシャルP (FC2),CRさくらももこ劇場 スーパー0くんST【中古パチンコ台実機】,88000,有貨,https://initialp.cart.fc2.com/ca1/1869/p59-r1-s/
1334,CRどらむ☆ヱヴァンゲリヲンPINK,,,イニシャルP (FC2),CRどらむ☆ヱヴァンゲリヲンPINK【中古パチンコ台実機】,68000,有貨,https://initialp.cart.fc2.com/ca1/2827/p36-r1-s/
1335,CRぱちんこ冬のソナタ M62TF2,,京楽,ホームスロット,京楽 CRぱちんこ冬のソナタ M62TF2 枠色不問 中古パチンコ実機 [枠名：ビッグバン],302600,售完,https://home-slot.net/SHOP/p-kyoraku5.html
1336,CRびっくりぱちんこ 爽快 水戸黄門2,,京楽,ホームスロット,京楽 CRびっくりぱちんこ 爽快 水戸黄門2 枠色不問 中古パチンコ実機 [枠名：新スタジアム] [4ch対応],154800,售完,https://home-slot.net/SHOP/p-kyoraku36.html
1337,CRびっくりぱちんこ銀河鉄道999,,京楽,ホームスロット,京楽 CRびっくりぱちんこ銀河鉄道999 枠色不問 中古パチンコ実機 [枠名：新スタジアム] [4ch対応],41935,售完,https://home-slot.net/SHOP/p-kyoraku51.html
1338,CRまわるん 釣りバカ日誌~真鯛編~YD,,SANYO,ホームスロット,SANYO CRまわるんパチンコ釣りバカ日誌～真鯛編～YD 中古パチンコ実機 [枠名：イルミオ] [4ch対応],59000,售完,https://home-slot.net/SHOP/p-sanyo79.html
1340,CRキャプテンハーロック 199ver.,,,イニシャルP (FC2),CRキャプテンハーロック 199ver.【中古パチンコ台実機】,68000,有貨,https://initialp.cart.fc2.com/ca1/2351/p47-r1-s/
1341,CRコブラ~追憶のシンフォニア~N2 T,,ニューギン,ホームスロット,ニューギン CRコブラ～追憶のシンフォニア～N2-T 中古パチンコ実機,52600,售完,https://home-slot.net/SHOP/p-newgin158.html
1342,CRジュラシックパークMAX FPF1,,藤商事,ホームスロット,藤商事 CRジュラシックパークMAX FPF1 中古パチンコ実機 [枠名：オーバルワン] [4ch対応],216200,售完,https://home-slot.net/SHOP/p-huji2.html
1343,CRスーパー海物語 IN 沖縄3 桜マックス,,SANYO,ホームスロット,SANYO CRスーパー海物語 IN 沖縄3 桜マックス 中古パチンコ実機 [枠名：イルミオ] [4ch対応],226300,售完,https://home-slot.net/SHOP/p-sanyo74.html
1344,CRデッドオアアライブ 分割配送不可,,大一,ホームスロット,大一 パチンコCRデッドオアアライブ 中古パチンコ実機 [分割配送不可],37250,售完,https://home-slot.net/SHOP/p-daiichi51.html
1345,CRドラセグ199ver. 2ch対応,,SANYO,ホームスロット,SANYO CRドラセグ199ver. 中古パチンコ実機 [枠名：ペガサスウィング] [2ch対応],71600,售完,https://home-slot.net/SHOP/p-sanyo67.html
1347,CRバットマン 灼熱のゴッサムシティ,,メーシー,ホームスロット,メーシー ＣＲバットマン 灼熱のゴッサムシティ 中古パチンコ実機 [枠名：BLACK IMPACT] [4ch対応],22700,售完,https://home-slot.net/SHOP/p-macy1.html
1348,CRファイヤーダイナマイトクイーンBS,,,イニシャルP (FC2),CRファイヤーダイナマイトクイーンBS【中古パチンコ台実機】,88000,有貨,https://initialp.cart.fc2.com/ca1/1842/p59-r1-s/
1349,CRフィーバーa nation99ver.,,SANKYO,ホームスロット,SANKYO CRフィーバーa-nation99ver. 枠色不問 中古パチンコ実機,59000,售完,https://home-slot.net/SHOP/p-sankyo134.html
1351,CRフィーバー創聖のアクエリオン 転翅篇α,,SANKYO,ホームスロット,SANKYO CRフィーバー創聖のアクエリオン 転翅篇α 枠色不問 中古パチンコ実機,116000,售完,https://home-slot.net/SHOP/p-sankyo46.html
1352,CRフィーバー大夏祭り MF T もえVer,,SANKYO,ホームスロット,SANKYO CRフィーバー大夏祭り MF－T もえVer 中古パチンコ実機,86000,售完,https://home-slot.net/SHOP/p-sankyo5.html
1353,CRフィーバー覇王伝 零 これで終わり ??魂7,,SANKYO,ホームスロット,SANKYO CRフィーバー覇王伝 零 これで終わり・・・・??魂7 中古パチンコ実機,39287,售完,https://home-slot.net/SHOP/p-sankyo71.html
1354,CRフィーバー超時空要塞マクロスSFW,,SANKYO,ホームスロット,SANKYO CRフィーバー超時空要塞マクロスSFW 中古パチンコ実機,43988,售完,https://home-slot.net/SHOP/p-sankyo19.html
1355,CRフルメタル パニック!TSR KRZ,,,イニシャルP (FC2),CRフルメタル・パニック!TSR KRZ【中古パチンコ台実機】,58000,售完,https://initialp.cart.fc2.com/ca1/1313/p66-r1-s/
1358,CRモンスターキャッスルMH60Z2,,竹屋,ホームスロット,竹屋 CRモンスターキャッスルMH60Z2 中古パチンコ実機 [枠名：NS] [4ch対応],52629,售完,https://home-slot.net/SHOP/p-takeya5.html
1359,CRモンスターキャッスルTK60Z2,,竹屋,ホームスロット,竹屋 CRモンスターキャッスルTK60Z2 中古パチンコ実機 [枠名：NS] [4ch対応],51713,售完,https://home-slot.net/SHOP/p-takeya8.html
1360,CRヱヴァンゲリヲン~いま 目覚めの時,,,イニシャルP (FC2),CRヱヴァンゲリヲン～いま、目覚めの時【中古パチンコ台実機】,98000,有貨,https://initialp.cart.fc2.com/ca1/2511/p43-r1-s/
1361,CR中川翔子~アニソンは世界をつなぐ~,,ニューギン,ホームスロット,ニューギン CR中川翔子～アニソンは世界をつなぐ～ 中古パチンコ実機,71600,售完,https://home-slot.net/SHOP/p-newgin157.html
1363,CR信長の野望 天下創世~弐ノ陣N‐KE,,,イニシャルP (FC2),CR信長の野望 天下創世～弐ノ陣N‐KE【中古パチンコ台実機】,68000,售完,https://initialp.cart.fc2.com/ca1/2034/p55-r1-s/
1365,CR吉宗4 天昇飛躍の極 219ver.,,大都技研,ホームスロット,大都技研 CR吉宗4 天昇飛躍の極 219ver. 中古パチンコ実機,52600,售完,https://home-slot.net/SHOP/p-daito27.html
1366,CR哲也~雀聖と呼ばれた男~天運Ver,,大一,ホームスロット,大一 CR哲也～雀聖と呼ばれた男～天運Ver 中古パチンコ実機,37963,售完,https://home-slot.net/SHOP/p-daiichi25.html
1367,CR大海物語4 BLACK 2ch対応,,SANYO,ホームスロット,SANYO CR大海物語4 BLACK 中古パチンコ実機 [枠名：マリンシェル] [2ch対応],52600,售完,https://home-slot.net/SHOP/p-sanyo200.html
1368,CR天下一閃?完全突破1600ver.,,大一,ホームスロット,大一 CR天下一閃?完全突破1600ver. 中古パチンコ実機,72900,售完,https://home-slot.net/SHOP/p-daiichi111.html
1369,CR天才バカボン4~ガラポン三昧NS,,,イニシャルP (FC2),CR天才バカボン4～ガラポン三昧NS【中古パチンコ台実機】,218000,有貨,https://initialp.cart.fc2.com/ca1/1627/p62-r1-s/
1371,CR戦国BASARA3~関ヶ原の戦い,,,イニシャルP (FC2),CR戦国BASARA3～関ヶ原の戦い【中古パチンコ台実機】,68000,售完,https://initialp.cart.fc2.com/ca1/1664/p63-r1-s/
1372,CR戦国KIZUNA第三陣 暁の鬼A,,,イニシャルP (FC2),CR戦国KIZUNA第三陣 暁の鬼A【中古パチンコ台実機】,58000,售完,https://initialp.cart.fc2.com/ca1/1731/p62-r1-s/
1375,CR秘宝伝 MAX Ver.C2N2 赤枠,,大都技研,ホームスロット,大都技研 CR秘宝伝 MAX Ver.C2N2 赤枠 中古パチンコ実機,41935,售完,https://home-slot.net/SHOP/p-daito4.html
1376,CR秘宝伝 ミドル Ver.C2N6 赤枠,,大都技研,ホームスロット,大都技研 CR秘宝伝 ミドル Ver.C2N6 赤枠 中古パチンコ実機,41935,售完,https://home-slot.net/SHOP/p-daito6.html
1377,CR花の慶次~斬H6‐V プレミアム仕様,,ニューギン,ホームスロット,ニューギン CR花の慶次～斬H6‐V プレミアム仕様 中古パチンコ実機,160900,售完,https://home-slot.net/SHOP/p-newgin4.html
1378,CR遊技性ミリオンアーサー199ver.,,ミズホ,ホームスロット,ミズホ CR遊技性ミリオンアーサー199ver. 中古パチンコ実機 [枠名：Uni-Flame] [4ch対応],92400,售完,https://home-slot.net/SHOP/p-mizuho201.html
1379,CR銀河鉄道999 Light Ver.,,,イニシャルP (FC2),CR銀河鉄道999 Light Ver.【中古パチンコ台実機】,88000,有貨,https://initialp.cart.fc2.com/ca1/1591/p65-r1-s/
1380,CR餃子の王将3 大盛プラス6000,,,イニシャルP (FC2),CR餃子の王将3 大盛プラス6000【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/2307/p48-r1-s/
1381,CR龍馬~鉄矢の幕末グラフィティMX,,,イニシャルP (FC2),CR龍馬～鉄矢の幕末グラフィティMX【中古パチンコ台実機】,68000,售完,https://initialp.cart.fc2.com/ca1/1499/p66-r1-s/
1383,D light カケグルイ 219ver.,スマパチ,,ホームスロット,D-light eカケグルイ 219ver. 中古パチンコ実機 [スマパチ] [枠名：Cygnus+] [4ch対応],251200,有貨,https://home-slot.net/SHOP/p-dlight242.html
1384,e ULTRAMAN 4500 超ライト,スマパチ,,イニシャルP (FC2),e ULTRAMAN 4500 超ライト【中古スマパチ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/4016/p3-r1-s/
1385,EVANGELION 30φMODEL,,,イニシャルP (FC2),EVANGELION 30φMODEL【中古パチスロ台実機】,68000,有貨,https://initialp.cart.fc2.com/ca3/2742/p27-r3-s/
1386,EXCITE ZETMAN ゼットマン,,,A-SLOT,EXCITE パチスロZETMAN [ゼットマン] 中古パチスロ実機 [4ch対応],78500,售完,https://www.a-slot.com/SHOP/excite18.html
1394,LBマジカルハロウィン ボーナストリガー,スマスロ,,イニシャルP (FC2),LBマジカルハロウィン ボーナストリガー【中古スマスロ台実機】,88000,有貨,https://initialp.cart.fc2.com/ca3/3948/p3-r3-s/
1396,NET リオデカーニバル セカンドパネル,4号機,,A-SLOT,【4号機】NET リオデカーニバル セカンドパネル 中古パチスロ実機 [4ch対応],57150,售完,https://www.a-slot.com/SHOP/net36.html
1397,OVERLORD 絶対支配者光臨II,,,イニシャルP (FC2),OVERLORD 絶対支配者光臨II【中古パチスロ台実機】,68000,有貨,https://initialp.cart.fc2.com/ca3/3566/p11-r3-s/
1398,PAストライクウィッチーズ 2ch対応,,SANYO,ホームスロット,SANYO PAストライクウィッチーズ 中古パチンコ実機 [枠名：Ｇ－ＤＲＩＶＥ] [2ch対応],55200,有貨,https://home-slot.net/SHOP/p-sanyo209.html
1399,PAフィーバースーパー戦隊LIGHT ver.,,SANKYO,ホームスロット,SANKYO PAフィーバースーパー戦隊LIGHT ver. 枠色不問 中古パチンコ実機,55200,有貨,https://home-slot.net/SHOP/p-sankyo227.html
1400,PA大海物語5 Withアグネス ラム,,,イニシャルP (FC2),PA大海物語5 Withアグネス・ラム【中古パチンコ台実機】,188000,有貨,https://initialp.cart.fc2.com/ca1/3591/p14-r1-s/
1401,PFアクエリオンW 気持ちいい~!ver.,,,イニシャルP (FC2),PFアクエリオンW 気持ちいい～!ver.【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/3075/p28-r1-s/
1402,PFバイオハザード リベレーションズ2Z,,,イニシャルP (FC2),PFバイオハザード リベレーションズ2Z【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/3118/p27-r1-s/
1403,PF戦姫絶唱シンフォギア3 黄金絶唱,,,イニシャルP (FC2),PF戦姫絶唱シンフォギア3 黄金絶唱【中古パチンコ台実機】,68000,有貨,https://initialp.cart.fc2.com/ca1/3496/p17-r1-s/
1404,PF機動戦士ガンダム 逆襲のシャアZ,,,イニシャルP (FC2),PF機動戦士ガンダム 逆襲のシャアZ【中古パチンコ台実機】,68000,有貨,https://initialp.cart.fc2.com/ca1/3063/p29-r1-s/
1405,P GO!GO!マリン 超連撃BATTLE,,,イニシャルP (FC2),P GO!GO!マリン 超連撃BATTLE【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/3521/p16-r1-s/
1406,P LT OVERLORD魔導王光臨 実,,,イニシャルP (FC2),P LT OVERLORD魔導王光臨【中古パチンコ台実】,78000,有貨,https://initialp.cart.fc2.com/ca1/3696/p12-r1-s/
1409,SNKプレイモア ドキドキあかずきん,,,ホームスロット,SNKプレイモア ドキドキあかずきん 中古パチスロ実機,48226,售完,https://home-slot.net/SHOP/s-snk9.html
1410,SNKプレイモア 神たま 龍神様Ver,,,ホームスロット,SNKプレイモア 神たま 龍神様Ver 中古パチスロ実機,38599,售完,https://home-slot.net/SHOP/s-snk12.html
1412,とある科学の超電磁砲 最強御坂ver.,P,,イニシャルP (FC2),Pとある科学の超電磁砲 最強御坂ver.【中古パチンコ台実機】,68000,有貨,https://initialp.cart.fc2.com/ca1/3561/p15-r1-s/
1414,ぱちんこCR北斗の拳 HVJT ラオウ,,Sammy,ホームスロット,サミー ぱちんこCR北斗の拳 HVJT ラオウ 中古パチンコ実機 [枠名：焔（ホムラ）] [4ch対応],49371,售完,https://home-slot.net/SHOP/p-sammy2.html
1415,ぱちんこCR真 北斗無双219Ver.,,Sammy,ホームスロット,サミー ぱちんこCR真・北斗無双219Ver. 中古パチンコ実機 [枠名：闘神] [4ch対応],75300,有貨,https://home-slot.net/SHOP/p-sammy93.html
1416,ぱちんこCR鉄のラインバレルLTN,,Sammy,ホームスロット,サミー ぱちんこCR鉄のラインバレルLTN 中古パチンコ実機 [枠名：転生] [4ch対応],59000,售完,https://home-slot.net/SHOP/p-sammy55.html
1417,ぱちんこCR鬼浜 ブッちぎりver. 機,,ベルコ,ホームスロット,ベルコ ぱちんこCR鬼浜 ブッちぎりver. 枠色不問 中古パチンコ実機機 [枠名：駆露夢（クロム)] [4ch対応],59000,售完,https://home-slot.net/SHOP/p-bellco4.html
1418,ぱちんこCR鬼浜 恋セヨ乙女ver. 機,,ベルコ,ホームスロット,ベルコ ぱちんこCR鬼浜 恋セヨ乙女ver. 枠色不問 中古パチンコ実機機 [枠名：駆露夢（クロム)] [4ch対応],86000,售完,https://home-slot.net/SHOP/p-bellco5.html
1419,ぱちんこ 乃木坂46 トレジャースペック,,京楽,ホームスロット,京楽 ぱちんこ 乃木坂46 トレジャースペック 中古パチンコ実機 [枠名：激震 乃木坂４６トレジャー] [8ch対応],52600,售完,https://home-slot.net/SHOP/p-kyoraku226.html
1422,ひぐらしのなく頃に祭2 カケラ遊び編,,,イニシャルP (FC2),ひぐらしのなく頃に祭2 カケラ遊び編【中古パチスロ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca3/3447/p14-r3-s/
1423,ひぐらしのなく頃に祭2 メインパネル,,,イニシャルP (FC2),ひぐらしのなく頃に祭2[メインパネル]【中古パチスロ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca3/3231/p18-r3-s/
1424,ひぐらしのなく頃に祭 魅音☆詩音ver.,,,イニシャルP (FC2),ひぐらしのなく頃に祭[魅音☆詩音ver.]【中古パチスロ台実機】,108000,有貨,https://initialp.cart.fc2.com/ca3/1219/p54-r3-s/
1426,めぞん一刻~Wedding Story~,P,,イニシャルP (FC2),Pめぞん一刻～Wedding Story～【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/3335/p21-r1-s/
1427,らんま1 2 熱血格闘遊戯 199Ver.,P,,イニシャルP (FC2),Pらんま1/2 熱血格闘遊戯 199Ver.【中古パチンコ台実機】,68000,有貨,https://initialp.cart.fc2.com/ca1/3394/p19-r1-s/
1436,アミューズメント 実況BINGO倶楽部,,KONAMI,A-SLOT,コナミアミューズメント 実況BINGO倶楽部 中古パチスロ実機 [8ch対応],45100,有貨,https://www.a-slot.com/SHOP/konami201.html
1437,アムテックス CRAトキオプレミアム,,,ホームスロット,アムテックス CRAトキオプレミアム 中古パチンコ実機 [枠名：ＡＭＴルピナスハート] [4ch対応],71600,售完,https://home-slot.net/SHOP/p-amutex7.html
1439,アムテックス CRAビッグシューターゼロ,,,ホームスロット,アムテックス CRAビッグシューターゼロ 中古パチンコ実機 [枠名：ルピナスX] [4ch対応],71600,售完,https://home-slot.net/SHOP/p-amutex5.html
1440,アムテックス CRA祭りだ!サブちゃん,,,ホームスロット,アムテックス ＣＲＡ祭りだ！サブちゃん 枠色不問 中古パチンコ実機 [枠名：ルピナスX] [4ch対応],86000,售完,https://home-slot.net/SHOP/p-amutex6.html
1441,アムテックス e86 エイティシックス,スマパチ,,ホームスロット,アムテックス e86-エイティシックス- 中古パチンコ実機 [スマパチ] [枠名：Neo-Peace],344100,有貨,https://home-slot.net/SHOP/p-amutex253.html
1443,アムテックス トキオブラック4500,P,,ホームスロット,アムテックス Pトキオブラック4500 中古パチンコ実機 [枠名：アムテックスGOLDENROCK] [4ch対応],59000,有貨,https://home-slot.net/SHOP/p-amutex208.html
1444,アムテックス ニュートキオ ハカマタイプ,P,,ホームスロット,アムテックス Pニュートキオ ハカマタイプ 中古パチンコ実機 [枠名：パプリカ] [8ch対応],116000,售完,https://home-slot.net/SHOP/p-amutex221.html
1445,アムテックス 南国育ち~デカパトver.~,P,,ホームスロット,アムテックス P南国育ち～デカパトver.~ 中古パチンコ実機 [枠名：アムテックス王者 南国育ち] [8ch対応],65300,有貨,https://home-slot.net/SHOP/p-amutex210.html
1446,アラジン2エボリューション 復刻パネル,4号機,Sammy,A-SLOT,【4号機】サミー アラジン2エボリューション 復刻パネル 中古パチスロ実機 [4ch対応],64800,有貨,https://www.a-slot.com/SHOP/sammy43.html
1449,アリストクラート 巨人の星3 2ch対応,4号機,,A-SLOT,【4号機】アリストクラート 巨人の星3 中古パチスロ実機 [2ch対応],69820,售完,https://www.a-slot.com/SHOP/aristocrat23.html
1451,アルゼ クランキーコンテスト 2ch対応,4号機,,A-SLOT,【4号機】アルゼ クランキーコンテスト 中古パチスロ実機 [2ch対応],45100,售完,https://www.a-slot.com/SHOP/eleco21.html
1452,アルゼ ビーマックス B MAX 2ch対応,4号機,,A-SLOT,【4号機】アルゼ ビーマックス B-MAX 中古パチスロ実機 [2ch対応],75120,售完,https://www.a-slot.com/SHOP/eleco66.html
1454,エース電研 CR上へまいりま~す4 ELV,,,ホームスロット,エース電研 CR上へまいりま～す4 ELV 中古パチンコ実機 [枠名：フレイムフレーム] [4ch対応],44176,售完,https://home-slot.net/SHOP/p-ace30.html
1455,エース電研 CR上へまいりま~す4 KRX,,,ホームスロット,エース電研 CR上へまいりま～す4 KRX 中古パチンコ実機 [枠名：フレイムフレーム] [4ch対応],116000,售完,https://home-slot.net/SHOP/p-ace37.html
1456,エース電研 CR上へまいりま~す4 PRW,,,ホームスロット,エース電研 CR上へまいりま～す4 PRW 中古パチンコ実機 [枠名：フレイムフレーム] [4ch対応],42444,售完,https://home-slot.net/SHOP/p-ace38.html
1458,オッケー. CRぱちんこGANTZ ガンツ,,,ホームスロット,オッケー. CRぱちんこGANTZ [ガンツ] 中古パチンコ実機 [枠名：オッケー．枠 GANTZ] [4ch対応],86000,售完,https://home-slot.net/SHOP/p-ok8.html
1462,オッケー. ぱちんこ 魔法少女まどか☆マギカ,,,ホームスロット,オッケー. ぱちんこ 魔法少女まどか☆マギカ 中古パチンコ実機 [枠名：まどか☆マギカ専用枠] [4ch対応],71600,售完,https://home-slot.net/SHOP/p-kyoraku88.html
1463,ガオガオフェスティバルS 2ch対応,,SANKYO,A-SLOT,SANKYO ガオガオフェスティバルＳ 中古パチスロ実機 [2ch対応],51500,售完,https://www.a-slot.com/SHOP/sankyo16.html
1464,ガメラ ハイグレードビジョン 2ch対応,,ロデオ,A-SLOT,ロデオ ガメラ ハイグレードビジョン 中古パチスロ実機 [2ch対応],99800,有貨,https://www.a-slot.com/SHOP/rodeo5.html
1466,クレアの秘宝伝~女神の夢と魔法の遺跡,,,イニシャルP (FC2),クレアの秘宝伝～女神の夢と魔法の遺跡【中古パチスロ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca3/2843/p25-r3-s/
1468,クレアの秘宝伝~眠りの塔と目覚めの石,,,イニシャルP (FC2),クレアの秘宝伝～眠りの塔と目覚めの石【中古パチスロ台実機】,58000,售完,https://initialp.cart.fc2.com/ca3/2459/p34-r3-s/
1469,グレートキングハナハナ 30 パネル不問,,パイオニア,A-SLOT,パイオニア グレートキングハナハナ-30 パネル不問 中古パチスロ実機 [4ch対応],114800,售完,https://www.a-slot.com/SHOP/pioneer43_zzz.html
1472,ゴジラ対エヴァンゲリオン ~G細胞覚醒~,P,,イニシャルP (FC2),Pゴジラ対エヴァンゲリオン ～G細胞覚醒～【中古パチンコ台実機】,68000,有貨,https://initialp.cart.fc2.com/ca1/3527/p16-r1-s/
1473,ゴブリンスレイヤー ラッキートリガーVer.,P,,イニシャルP (FC2),Pゴブリンスレイヤー ラッキートリガーVer.【中古パチンコ台実機】,68000,有貨,https://initialp.cart.fc2.com/ca1/3728/p11-r1-s/
1475,サンセイ CR PROJECT TK TT,,,ホームスロット,サンセイ CR PROJECT TK-TT 中古パチンコ実機 [枠名：V-Savior（ブイセイバー）] [4ch対応],52600,售完,https://home-slot.net/SHOP/p-SANSEI84.html
1476,サンセイ CRおねだり!マスカットAA,,,ホームスロット,サンセイ CRおねだり!マスカットAA 中古パチンコ実機 [枠名：G・GATE] [4ch対応],42444,售完,https://home-slot.net/SHOP/p-SANSEI40.html
1477,サンセイ CRおねだり!マスカットSS,,,ホームスロット,サンセイ CRおねだり!マスカットSS 中古パチンコ実機 [枠名：G・GATE] [4ch対応],89800,售完,https://home-slot.net/SHOP/p-SANSEI39.html
1478,サンセイ CRパチクエネクストSWR,,,ホームスロット,サンセイ CRパチクエネクストSWR 中古パチンコ実機 [枠名：G・GATE] [4ch対応],54253,售完,https://home-slot.net/SHOP/p-SANSEI17.html
1479,サンセイ CR魔戒決戦牙王 2ch対応,,,ホームスロット,サンセイ CR魔戒決戦牙王 枠色不問 中古パチンコ実機 [枠名：SOUL METAL] [2ch対応],152300,售完,https://home-slot.net/SHOP/p-SANSEI51.html
1480,サンセイ ちょいパチキャプテン翼39,,,ホームスロット,サンセイ ちょいパチキャプテン翼39 中古パチンコ実機 [枠名：V-Savior（ブイセイバー）] [4ch対応],55200,售完,https://home-slot.net/SHOP/p-SANSEI90.html
1481,サンセイ 忍術決戦CR双影HH 甘デジ,,,ホームスロット,サンセイ 忍術決戦CR双影HH 甘デジ 中古パチンコ実機 [枠名：G・GATE] [4ch対応],36231,售完,https://home-slot.net/SHOP/p-SANSEI38.html
1482,サンセイ 転生したらスライムだった件,P,,ホームスロット,サンセイ P転生したらスライムだった件 中古パチンコ実機 [枠名：V-LIGHT 転スラ] [4ch対応],62600,有貨,https://home-slot.net/SHOP/p-sansei254.html
1483,シン エヴァンゲリオン Type カヲル,スマパチ,,イニシャルP (FC2),eシン・エヴァンゲリオン Type カヲル【中古スマパチ台実機】,88000,有貨,https://initialp.cart.fc2.com/ca1/3661/p13-r1-s/
1484,ジェイビー CRパトラッシュJ BLUE,,,ホームスロット,ジェイビー CRパトラッシュJ BLUE 中古パチンコ実機,52600,售完,https://home-slot.net/SHOP/p-jb19.html
1485,ジェイビー CRフィーバーパワフル2018,,,ホームスロット,ジェイビー CRフィーバーパワフル2018 中古パチンコ実機,65300,售完,https://home-slot.net/SHOP/p-jb28.html
1487,ジューシーハニー3 てんこ盛り連写RUSH,P,,イニシャルP (FC2),Pジューシーハニー3 てんこ盛り連写RUSH【中古パチンコ台実機】,78000,有貨,https://initialp.cart.fc2.com/ca1/3472/p17-r1-s/
1488,スーパー海物語 IN 沖縄5 桜ver.319,P,,イニシャルP (FC2),Pスーパー海物語 IN 沖縄5 桜ver.319【中古パチンコ台実機】,58000,有貨,https://initialp.cart.fc2.com/ca1/3369/p20-r1-s/
1491,ソフィア モモキュンソード 速撃3000+,P,,ホームスロット,ソフィア Pモモキュンソード 速撃3000＋ 中古パチンコ実機 [枠名：戦舞 桃剣鬼神ZC] [4ch対応],74100,有貨,https://home-slot.net/SHOP/p-sophia200.html
